,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,MEMBER-SINCE,SEX,OCCUPATION-CODE,BLACK-LIST-CODE,BLACK-LIST-DATE,SPENDING-LIMIT,AVG-PAYMENTS,AVG-BALANCES,LAST-TRX-DATE,PY-AMT-CASH,YTD-AMT-CASH,YTD-MAX-BUCKET,PY-MAX-BUCKET,ACCOUNT-STATUS,CURRENT-BALANCE,BRANCH-CODE,AGE,AUTOMATIC-REPAYMENT,TARGET
8193,8193,8193,8193,01/04/2001,1,0,0,0,1000000.0,25253.0,1020747,1,0,1000000,0,0,33.0,1036626.0,868,42.0,0,0
8194,8194,8194,8194,01/04/2001,0,0,0,0,1000000.0,25253.0,1023820,1,0,1000000,0,0,33.0,1039699.0,665,35.0,1,0
8195,8195,8195,8195,01/04/2001,0,0,0,0,500000.0,1036.0,508975,1,0,500000,0,0,33.0,515879.0,867,29.0,1,0
8196,8196,8196,8196,01/04/2001,1,0,0,0,500000.0,25253.0,511909,1,0,500000,0,0,33.0,519849.0,867,45.0,1,0
8197,8197,8197,8197,01/04/2001,1,0,0,0,1000000.0,25253.0,1023820,1,0,1000000,0,0,33.0,989699.0,866,33.0,0,0
8198,8198,8198,8198,01/05/2001,0,0,0,0,1000000.0,25253.0,1022094,1,0,1000000,0,0,33.0,1037973.0,69,54.0,0,0
8199,8199,8199,8199,01/05/2001,1,0,0,0,1000000.0,25253.0,690026,1,0,1000000,0,0,33.0,1040389.0,69,49.0,0,0
8200,8200,8200,8200,01/05/2001,1,0,0,0,1000000.0,25253.0,1024510,1,0,1000000,0,0,33.0,1040389.0,69,49.0,0,0
8201,8201,8201,8201,01/05/2001,0,0,0,0,1000000.0,25253.0,1024510,1,0,1000000,0,0,33.0,1040389.0,365,41.0,0,0
8202,8202,8202,8202,01/05/2001,1,0,0,0,1000000.0,25253.0,1023820,1,0,1000000,0,0,33.0,1039699.0,567,34.0,1,0
8203,8203,8203,8203,01/05/2001,0,0,0,0,1000000.0,25253.0,1022784,1,0,1000000,0,0,33.0,1038663.0,65,40.0,0,0
8204,8204,8204,8204,01/05/2001,0,0,0,0,1000000.0,25253.0,1024510,1,0,1000000,0,0,33.0,1040389.0,467,50.0,1,0
8205,8205,8205,8205,01/05/2001,0,0,0,0,1000000.0,25253.0,823190,1,0,930000,0,0,33.0,962086.0,169,41.0,0,0
8206,8206,8206,8206,01/05/2001,1,0,0,0,1000000.0,14625.0,993305,1,0,1000000,0,0,33.0,959617.0,569,29.0,0,0
8207,8207,8207,8207,01/05/2001,0,0,0,0,1000000.0,25253.0,1024510,1,0,1000000,0,0,33.0,1040389.0,265,43.0,0,0
8208,8208,8208,8208,01/05/2001,1,0,0,0,1000000.0,25253.0,1023820,1,0,1000000,0,0,33.0,1039699.0,169,28.0,0,0
8209,8209,8209,8209,01/06/2001,1,0,0,0,1000000.0,25253.0,1029457,1,0,1000000,0,0,33.0,1040043.0,667,33.0,0,0
8210,8210,8210,8210,01/06/2001,0,0,0,0,1000000.0,25253.0,1028076,1,0,1000000,0,0,33.0,1038662.0,667,49.0,0,0
8211,8211,8211,8211,01/05/2001,1,0,0,0,1000000.0,22500.0,701689,1,0,800000,0,0,55.0,742297.0,265,40.0,0,0
8212,8212,8212,8212,01/05/2001,0,0,0,0,1000000.0,14750.0,1003138,1,0,1000000,0,0,55.0,987276.0,165,43.0,0,0
8213,8213,8213,8213,01/05/2001,1,0,0,0,1000000.0,25253.0,946928,1,0,995000,0,0,33.0,1028401.0,865,43.0,0,0
8214,8214,8214,8214,01/05/2001,1,0,0,0,1000000.0,19500.0,983682,1,0,1000000,0,0,55.0,967390.0,869,52.0,1,0
8215,8215,8215,8215,01/05/2001,0,0,0,0,1000000.0,25253.0,1023820,1,0,1000000,0,0,33.0,1039699.0,565,43.0,1,0
8216,8216,8216,8216,01/05/2001,1,0,0,0,1000000.0,252500.0,1010579,1,0,2000000,0,0,33.0,1022357.0,768,34.0,1,0
8217,8217,8217,8217,01/05/2001,1,0,0,0,1000000.0,14625.0,993962,1,0,1000000,0,0,95.0,981533.0,668,56.0,1,0
8218,8218,8218,8218,01/05/2001,1,0,0,0,500000.0,25253.0,511909,1,0,500000,0,0,33.0,519849.0,867,32.0,1,0
8219,8219,8219,8219,01/05/2001,1,0,0,0,1000000.0,25253.0,1022439,1,0,1000000,0,0,33.0,1038318.0,867,45.0,1,0
8220,8220,8220,8220,01/05/2001,1,0,1,18/07/2001,1000000.0,25253.0,0,0,0,0,0,0,33.0,906618.0,865,43.0,0,0
8221,8221,8221,8221,01/05/2001,1,0,0,0,1000000.0,5000.0,1010612,1,0,1000000,2,0,95.0,1022781.0,876,33.0,0,1
8222,8222,8222,8222,01/05/2001,1,0,0,0,1000000.0,25253.0,1024165,1,0,1000000,0,0,33.0,1040044.0,568,46.0,1,0
8223,8223,8223,8223,01/05/2001,0,0,0,0,800000.0,46019.0,704183,1,0,800000,0,0,95.0,600008.0,66,29.0,0,0
8224,8224,8224,8224,01/05/2001,1,0,0,0,500000.0,37500.0,436996,1,0,500000,0,0,95.0,369285.0,766,42.0,0,0
8225,8225,8225,8225,01/05/2001,1,0,0,0,1000000.0,25253.0,1023820,1,0,1000000,0,0,33.0,1039699.0,665,60.0,1,0
8226,8226,8226,8226,01/05/2001,1,0,0,0,1000000.0,10000.0,1005967,1,0,1000000,0,0,95.0,1002959.0,567,66.0,0,0
8227,8227,8227,8227,01/05/2001,1,0,0,0,1000000.0,15000.0,995395,1,0,1000000,0,0,95.0,962200.0,876,31.0,0,0
8228,8228,8228,8228,01/05/2001,1,0,0,0,1000000.0,25253.0,1022784,1,0,1000000,0,0,33.0,1038663.0,867,39.0,1,0
8229,8229,8229,8229,01/05/2001,1,0,0,0,1000000.0,25253.0,1020368,1,0,1000000,0,0,33.0,1036247.0,767,49.0,1,0
8230,8230,8230,8230,01/05/2001,1,0,0,0,1000000.0,25253.0,1023820,1,0,1000000,0,0,33.0,1039699.0,874,39.0,1,0
8231,8231,8231,8231,01/05/2001,0,0,0,0,500000.0,4875.0,506513,1,0,500000,0,0,33.0,499818.0,867,44.0,1,0
8232,8232,8232,8232,01/05/2001,0,0,0,0,1000000.0,25253.0,1023820,1,0,1000000,0,0,33.0,1039699.0,865,32.0,0,0
8233,8233,8233,8233,01/05/2001,1,0,0,0,1000000.0,14750.0,995834,1,0,1000000,0,0,95.0,963064.0,166,53.0,0,0
8234,8234,8234,8234,01/05/2001,1,0,0,0,1000000.0,14625.0,993361,1,0,1000000,0,0,33.0,979599.0,366,24.0,1,0
8235,8235,8235,8235,01/05/2001,0,0,0,0,500000.0,25253.0,511909,1,0,500000,0,0,33.0,519849.0,867,57.0,1,0
8236,8236,8236,8236,01/05/2001,1,0,0,0,1000000.0,25253.0,1022784,1,0,1000000,0,0,33.0,1038663.0,867,45.0,1,0
8237,8237,8237,8237,01/05/2001,1,0,0,0,1000000.0,25253.0,1023820,1,0,1000000,0,0,33.0,1039699.0,66,40.0,0,0
8238,8238,8238,8238,01/05/2001,1,0,0,0,1000000.0,14625.0,1008332,1,0,1000000,0,0,55.0,987830.0,669,24.0,0,0
8239,8239,8239,8239,01/05/2001,1,0,0,0,1000000.0,15000.0,997768,1,0,1000000,0,0,55.0,965896.0,669,51.0,0,0
8240,8240,8240,8240,01/05/2001,0,0,0,0,1000000.0,25253.0,1028190,1,0,1000000,3,0,55.0,1047039.0,569,48.0,0,1
8241,8241,8241,8241,01/05/2001,1,0,0,0,1000000.0,4875.0,515170,1,0,1000000,0,0,55.0,1006913.0,566,55.0,0,0
8242,8242,8242,8242,01/05/2001,0,0,0,0,1000000.0,37500.0,444419,1,0,1000000,0,0,55.0,844347.0,566,56.0,0,0
8243,8243,8243,8243,01/05/2001,0,0,0,0,1000000.0,4875.0,1018289,1,0,1000000,2,0,55.0,1027096.0,872,45.0,0,1
8244,8244,8244,8244,01/05/2001,0,0,0,0,500000.0,25253.0,454041,1,0,490000,0,0,33.0,506457.0,865,55.0,0,0
8245,8245,8245,8245,01/05/2001,1,0,0,0,1000000.0,25253.0,521373,1,0,650000,0,0,33.0,668055.0,865,34.0,0,0
8246,8246,8246,8246,01/05/2001,0,0,0,0,1000000.0,25253.0,973246,1,0,950000,3,0,55.0,991095.0,868,35.0,0,1
8247,8247,8247,8247,01/05/2001,1,0,0,0,1000000.0,25253.0,1024165,1,0,1000000,0,0,33.0,1040044.0,67,55.0,0,0
8248,8248,8248,8248,01/05/2001,1,0,0,0,1000000.0,14625.0,1013087,1,0,1000000,2,0,55.0,987829.0,869,47.0,1,1
8249,8249,8249,8249,01/05/2001,1,0,0,0,1000000.0,25253.0,1024165,1,0,1000000,0,0,33.0,1040044.0,69,56.0,0,0
8250,8250,8250,8250,01/05/2001,0,0,0,0,1000000.0,15000.0,997373,1,0,1000000,0,0,55.0,965500.0,469,50.0,0,0
8251,8251,8251,8251,01/05/2001,1,0,0,0,1000000.0,20000.0,987077,1,0,1000000,0,0,55.0,964797.0,67,55.0,0,0
8252,8252,8252,8252,01/05/2001,1,0,0,0,800000.0,15000.0,1002858,1,0,1000000,0,0,55.0,966035.0,872,48.0,0,0
8253,8253,8253,8253,01/05/2001,0,0,0,0,1000000.0,14625.0,998530,1,0,1000000,0,0,55.0,987427.0,266,43.0,1,0
8254,8254,8254,8254,01/05/2001,1,0,0,0,1000000.0,20000.0,969616,1,0,1000000,0,0,33.0,957140.0,466,55.0,0,0
8255,8255,8255,8255,01/05/2001,0,0,0,0,1000000.0,5000.0,1012427,1,0,1000000,0,0,33.0,1018279.0,466,43.0,1,0
8256,8256,8256,8256,01/05/2001,1,0,0,0,1000000.0,25253.0,1022094,1,0,1000000,0,0,33.0,1037973.0,466,44.0,0,0
8257,8257,8257,8257,01/05/2001,1,0,0,0,1000000.0,25253.0,1022784,1,0,1000000,0,0,33.0,1038663.0,865,28.0,0,0
8258,8258,8258,8258,01/05/2001,0,0,0,0,1000000.0,25253.0,1019677,1,0,1000000,0,0,33.0,1035556.0,867,38.0,1,0
8259,8259,8259,8259,01/05/2001,0,0,0,0,500000.0,9750.0,492589,1,0,500000,0,0,44.0,481462.0,568,25.0,1,0
8260,8260,8260,8260,01/05/2001,1,0,0,0,1000000.0,25253.0,1021748,1,0,1000000,0,0,33.0,1037627.0,866,48.0,1,0
8261,8261,8261,8261,01/05/2001,1,0,0,0,1000000.0,14625.0,995090,1,0,1000000,0,0,44.0,982681.0,567,30.0,1,0
8262,8262,8262,8262,01/05/2001,0,0,0,0,500000.0,9875.0,491967,1,0,500000,0,0,44.0,461029.0,869,45.0,1,0
8263,8263,8263,8263,01/05/2001,1,0,0,0,1000000.0,25253.0,1017951,1,0,1000000,0,0,33.0,1033830.0,69,34.0,0,0
8264,8264,8264,8264,01/05/2001,0,0,0,0,1000000.0,14750.0,999189,1,0,1000000,0,0,44.0,981817.0,169,54.0,0,0
8265,8265,8265,8265,01/05/2001,0,0,0,0,500000.0,32125.0,434568,1,0,500000,0,0,44.0,389975.0,869,28.0,1,0
8266,8266,8266,8266,01/05/2001,0,1,0,0,1000000.0,25253.0,931668,1,0,950000,0,0,33.0,983865.0,267,46.0,0,0
8267,8267,8267,8267,01/05/2001,1,0,0,0,1000000.0,25253.0,1025855,1,0,1000000,3,0,44.0,1043375.0,265,28.0,0,1
8268,8268,8268,8268,01/05/2001,1,0,0,0,1000000.0,25253.0,1023820,1,0,1000000,0,0,33.0,1039699.0,69,44.0,0,0
8269,8269,8269,8269,01/05/2001,1,0,0,0,1000000.0,25253.0,1022094,1,0,1000000,0,0,33.0,1037973.0,867,43.0,1,0
8270,8270,8270,8270,01/05/2001,1,0,0,0,1000000.0,31250.0,945977,1,0,1000000,0,0,44.0,884435.0,876,42.0,0,0
8271,8271,8271,8271,01/05/2001,1,0,0,0,1000000.0,14875.0,1005918,1,0,1000000,0,0,44.0,983343.0,365,60.0,0,0
8272,8272,8272,8272,01/05/2001,0,0,0,0,1000000.0,25253.0,1023820,1,0,1000000,0,0,33.0,1039699.0,165,36.0,0,0
8273,8273,8273,8273,01/05/2001,1,0,0,0,1000000.0,25253.0,1023820,1,0,1000000,0,0,33.0,1039699.0,65,51.0,0,0
8274,8274,8274,8274,01/05/2001,1,0,0,0,500000.0,15000.0,482286,1,0,500000,0,0,55.0,441031.0,268,64.0,0,0
8275,8275,8275,8275,01/06/2001,0,0,0,0,1000000.0,25253.0,1027386,1,0,1000000,0,0,33.0,1037972.0,667,31.0,0,0
8276,8276,8276,8276,01/06/2001,0,0,0,0,1000000.0,13000.0,1019491,1,0,1000000,0,0,55.0,1005782.0,667,44.0,1,0
8277,8277,8277,8277,01/05/2001,1,0,0,0,1000000.0,19625.0,980886,1,0,1000000,0,0,55.0,964421.0,865,46.0,1,0
8278,8278,8278,8278,01/05/2001,0,0,0,0,1000000.0,14750.0,1002963,1,0,1000000,0,0,55.0,986681.0,872,53.0,0,0
8279,8279,8279,8279,01/05/2001,1,0,0,0,1000000.0,14750.0,1002963,1,0,1000000,0,0,55.0,986681.0,872,55.0,0,0
8280,8280,8280,8280,01/05/2001,1,0,0,0,1000000.0,25253.0,1022439,1,0,1000000,0,0,33.0,1038318.0,665,34.0,1,0
8281,8281,8281,8281,01/05/2001,1,0,0,0,1000000.0,9875.0,1007940,1,0,1000000,0,0,55.0,1006534.0,566,36.0,0,0
8282,8282,8282,8282,01/05/2001,1,0,0,0,1000000.0,5000.0,514264,1,0,1000000,0,0,55.0,1004876.0,566,27.0,0,0
8283,8283,8283,8283,01/05/2001,1,0,0,0,1000000.0,14875.0,1001389,1,0,1000000,0,0,55.0,984929.0,566,35.0,0,0
8284,8284,8284,8284,01/05/2001,1,0,0,0,1000000.0,25253.0,1027787,1,0,1000000,3,0,55.0,1027129.0,566,35.0,0,1
8285,8285,8285,8285,01/05/2001,0,0,0,0,1000000.0,22500.0,980941,1,0,1000000,0,0,55.0,923733.0,566,40.0,0,0
8286,8286,8286,8286,01/05/2001,0,0,0,0,1000000.0,20000.0,991078,1,0,1000000,0,0,55.0,964002.0,569,30.0,0,0
8287,8287,8287,8287,01/05/2001,1,0,0,0,1000000.0,4875.0,1006026,1,0,1000000,2,0,55.0,979501.0,569,43.0,0,1
8288,8288,8288,8288,01/05/2001,0,0,0,0,1000000.0,10000.0,1006327,1,0,1000000,0,0,55.0,1004614.0,569,25.0,0,0
8289,8289,8289,8289,01/05/2001,1,1,0,0,1000000.0,25253.0,1022784,1,0,1000000,0,0,33.0,1038663.0,267,53.0,0,0
8290,8290,8290,8290,01/05/2001,1,0,0,0,1000000.0,19750.0,1006700,1,0,1000000,2,0,55.0,965901.0,871,46.0,1,1
8291,8291,8291,8291,01/06/2001,1,0,0,0,1000000.0,25000.0,992705,1,0,1000000,0,0,55.0,993804.0,569,43.0,0,0
8292,8292,8292,8292,01/05/2001,0,0,0,0,1000000.0,14750.0,867090,1,0,998000,0,0,44.0,974024.0,465,42.0,0,0
8293,8293,8293,8293,01/05/2001,0,0,0,0,1000000.0,22375.0,982978,1,0,1000000,0,0,44.0,930966.0,566,40.0,0,0
8294,8294,8294,8294,01/05/2001,1,0,0,0,1000000.0,25253.0,1024350,1,0,1000000,3,0,44.0,1041845.0,876,31.0,0,1
8295,8295,8295,8295,01/05/2001,1,0,0,0,1000000.0,14750.0,994524,1,0,1000000,0,0,44.0,981881.0,871,37.0,1,0
8296,8296,8296,8296,01/05/2001,0,1,0,0,1000000.0,25253.0,511218,1,0,500000,0,0,33.0,519158.0,267,26.0,0,0
8297,8297,8297,8297,01/05/2001,0,0,0,0,1000000.0,15000.0,990340,1,0,1000000,0,0,44.0,977038.0,66,32.0,0,0
8298,8298,8298,8298,01/05/2001,0,0,0,0,1000000.0,25253.0,1021854,1,0,1000000,0,0,33.0,1037752.0,66,52.0,0,0
8299,8299,8299,8299,01/05/2001,0,0,0,0,1000000.0,10000.0,1007419,1,0,1000000,0,0,33.0,998247.0,865,69.0,0,0
8300,8300,8300,8300,01/05/2001,0,0,0,0,1000000.0,25253.0,1022972,1,0,1000000,0,0,33.0,1038873.0,168,32.0,1,0
8301,8301,8301,8301,01/05/2001,1,0,0,0,1000000.0,14625.0,996508,1,0,1000000,0,0,55.0,985369.0,568,37.0,1,0
8302,8302,8302,8302,01/05/2001,1,0,0,0,1000000.0,9750.0,1006051,1,0,1000000,0,0,55.0,974861.0,368,39.0,0,0
8303,8303,8303,8303,01/05/2001,1,0,0,0,500000.0,25253.0,511391,1,0,500000,0,0,33.0,519331.0,768,64.0,1,0
8304,8304,8304,8304,01/05/2001,1,0,0,0,1000000.0,14625.0,996043,1,0,1000000,0,0,55.0,984850.0,365,39.0,0,0
8305,8305,8305,8305,01/06/2001,0,0,0,0,1000000.0,13333.0,998764,1,0,1000000,0,0,55.0,964195.0,365,57.0,0,0
8306,8306,8306,8306,01/05/2001,1,0,0,0,1000000.0,20000.0,975349,1,0,1000000,0,0,55.0,943065.0,365,41.0,0,0
8307,8307,8307,8307,01/05/2001,1,0,0,0,1000000.0,242500.0,778739,1,0,1000000,0,0,33.0,62484.0,65,45.0,0,0
8308,8308,8308,8308,01/05/2001,0,0,0,0,1000000.0,16000.0,995127,1,0,1000000,0,0,55.0,954845.0,469,38.0,0,0
8309,8309,8309,8309,01/05/2001,1,0,0,0,1000000.0,14983.0,995931,1,0,1000000,0,0,55.0,983981.0,871,43.0,1,0
8310,8310,8310,8310,01/05/2001,1,0,0,0,1000000.0,15000.0,995701,1,0,1000000,0,0,55.0,983748.0,569,66.0,0,0
8311,8311,8311,8311,01/05/2001,0,0,0,0,1000000.0,9750.0,1000928,1,0,1000000,0,0,55.0,984455.0,368,55.0,0,0
8312,8312,8312,8312,01/05/2001,1,0,0,0,1000000.0,10000.0,1000669,1,0,1000000,0,0,55.0,964802.0,265,55.0,0,0
8313,8313,8313,8313,01/05/2001,1,0,0,0,1000000.0,11250.0,1015188,1,0,1000000,2,0,55.0,999854.0,873,30.0,0,1
8314,8314,8314,8314,01/05/2001,0,0,0,0,1000000.0,10000.0,1016057,1,0,1000000,2,0,55.0,1004535.0,169,21.0,0,1
8315,8315,8315,8315,01/05/2001,0,0,0,0,1000000.0,5360.0,1010293,1,0,1000000,2,0,55.0,1022866.0,265,39.0,1,1
8316,8316,8316,8316,01/05/2001,1,0,0,0,1000000.0,25253.0,1026168,1,0,1000000,3,0,55.0,984981.0,465,52.0,0,1
8317,8317,8317,8317,01/05/2001,1,0,0,0,1000000.0,15000.0,990705,1,0,1000000,0,0,55.0,943683.0,265,46.0,0,0
8318,8318,8318,8318,01/05/2001,0,0,0,0,1000000.0,25253.0,1022094,1,0,1000000,0,0,33.0,1037973.0,66,44.0,0,0
8319,8319,8319,8319,01/05/2001,0,0,0,0,1000000.0,25253.0,0,0,0,0,0,0,33.0,906618.0,66,43.0,0,0
8320,8320,8320,8320,01/05/2001,1,0,0,0,1000000.0,25253.0,200207,1,0,800000,0,0,33.0,700828.0,66,50.0,0,0
8321,8321,8321,8321,01/05/2001,1,0,0,0,1000000.0,14625.0,996508,1,0,1000000,0,0,55.0,985369.0,866,56.0,1,0
8322,8322,8322,8322,01/05/2001,0,0,0,0,1000000.0,14875.0,993578,1,0,1000000,0,0,44.0,960501.0,367,52.0,0,0
8323,8323,8323,8323,01/05/2001,1,0,0,0,500000.0,25253.0,511046,1,0,500000,0,0,33.0,518986.0,867,62.0,1,0
8324,8324,8324,8324,01/05/2001,0,0,0,0,1000000.0,15000.0,993553,1,0,1000000,0,0,44.0,980369.0,169,60.0,0,0
8325,8325,8325,8325,01/05/2001,1,0,0,0,500000.0,51250.0,99781,1,0,200000,0,0,44.0,248113.0,568,57.0,0,0
8326,8326,8326,8326,01/05/2001,0,0,0,0,1000000.0,7500.0,1006132,1,0,1000000,0,0,33.0,976848.0,168,46.0,1,0
8327,8327,8327,8327,01/05/2001,1,0,0,0,1000000.0,13750.0,986355,1,0,1000000,0,0,33.0,981726.0,766,33.0,0,0
8328,8328,8328,8328,01/05/2001,1,0,0,0,1000000.0,25253.0,1021748,1,0,1000000,0,0,33.0,1037627.0,873,31.0,0,0
8329,8329,8329,8329,01/05/2001,0,0,0,0,1000000.0,15000.0,993593,1,0,1000000,0,0,44.0,980446.0,165,26.0,0,0
8330,8330,8330,8330,01/05/2001,0,0,0,0,1000000.0,25253.0,1021748,1,0,1000000,0,0,33.0,1037627.0,767,23.0,1,0
8331,8331,8331,8331,01/05/2001,1,0,0,0,1000000.0,15000.0,993607,1,0,1000000,0,0,44.0,980478.0,765,58.0,0,0
8332,8332,8332,8332,01/05/2001,1,0,0,0,1000000.0,25253.0,1022439,1,0,1000000,0,0,33.0,1038318.0,865,48.0,0,0
8333,8333,8333,8333,01/05/2001,0,0,0,0,1000000.0,5000.0,1012710,1,0,1000000,0,0,33.0,1018578.0,168,29.0,1,0
8334,8334,8334,8334,01/05/2001,1,0,0,0,600000.0,25253.0,612842,1,0,600000,0,0,33.0,622370.0,366,35.0,0,0
8335,8335,8335,8335,01/05/2001,0,0,0,0,1000000.0,137125.0,747398,1,0,1000000,0,0,44.0,484848.0,867,41.0,1,0
8336,8336,8336,8336,01/05/2001,0,0,0,0,1000000.0,12500.0,1005799,1,0,1000000,0,0,55.0,993910.0,872,28.0,1,0
8337,8337,8337,8337,01/05/2001,1,0,0,0,1000000.0,12695.0,998044,1,0,1000000,0,0,55.0,992718.0,266,54.0,1,0
8338,8338,8338,8338,01/05/2001,1,0,0,0,1000000.0,15000.0,995749,1,0,1000000,0,0,55.0,963844.0,365,57.0,0,0
8339,8339,8339,8339,01/05/2001,1,0,0,0,1000000.0,15000.0,995250,1,0,1000000,0,0,55.0,983309.0,365,25.0,0,0
8340,8340,8340,8340,01/05/2001,1,0,0,0,1000000.0,25253.0,1022439,1,0,1000000,0,0,33.0,1038318.0,69,44.0,0,0
8341,8341,8341,8341,01/05/2001,1,0,0,0,1000000.0,15000.0,995323,1,0,1000000,0,0,55.0,983338.0,368,40.0,0,0
8342,8342,8342,8342,01/05/2001,1,0,0,0,1000000.0,14750.0,996384,1,0,1000000,0,0,55.0,984874.0,871,54.0,1,0
8343,8343,8343,8343,01/05/2001,1,0,0,0,1000000.0,25253.0,1023741,1,0,1000000,3,0,55.0,1022511.0,569,49.0,0,1
8344,8344,8344,8344,01/05/2001,0,0,0,0,1000000.0,14625.0,996508,1,0,1000000,0,0,55.0,985369.0,567,42.0,1,0
8345,8345,8345,8345,01/05/2001,1,0,0,0,1000000.0,38750.0,967446,1,0,1000000,0,0,55.0,417597.0,869,32.0,1,0
8346,8346,8346,8346,01/07/2001,1,0,0,0,1000000.0,9750.0,1027943,1,0,1000000,0,0,55.0,1024501.0,869,42.0,1,0
8347,8347,8347,8347,01/05/2001,1,0,0,0,1000000.0,15000.0,995749,1,0,1000000,0,0,55.0,963844.0,365,30.0,0,0
8348,8348,8348,8348,01/05/2001,1,0,0,0,1000000.0,10000.0,1010906,1,0,1000000,0,0,55.0,1004201.0,365,47.0,0,0
8349,8349,8349,8349,01/05/2001,0,0,0,0,1000000.0,25000.0,998270,1,0,1000000,2,0,55.0,941229.0,872,46.0,0,1
8350,8350,8350,8350,01/05/2001,0,0,0,0,1000000.0,14625.0,996104,1,0,1000000,0,0,55.0,984958.0,265,36.0,1,0
8351,8351,8351,8351,01/05/2001,1,0,0,0,1000000.0,15000.0,994681,1,0,1000000,0,0,55.0,982669.0,866,34.0,1,0
8352,8352,8352,8352,01/05/2001,0,0,0,0,1000000.0,25253.0,1025764,1,0,1000000,3,0,55.0,1044569.0,569,38.0,0,1
8353,8353,8353,8353,01/05/2001,0,0,0,0,1000000.0,25253.0,1022094,1,0,1000000,0,0,33.0,1037973.0,65,22.0,0,0
8354,8354,8354,8354,01/05/2001,0,0,0,0,1000000.0,14625.0,993962,1,0,1000000,0,0,44.0,981533.0,568,41.0,1,0
8355,8355,8355,8355,01/05/2001,1,0,0,0,1000000.0,25253.0,766397,1,0,1000000,0,0,33.0,1032449.0,269,42.0,1,0
8356,8356,8356,8356,01/05/2001,0,0,0,0,1000000.0,7125.0,1009694,1,0,1000000,0,0,33.0,1018275.0,168,43.0,1,0
8357,8357,8357,8357,01/05/2001,0,0,0,0,1000000.0,10000.0,1003326,1,0,1000000,0,0,44.0,960265.0,465,30.0,0,0
8358,8358,8358,8358,01/05/2001,1,0,0,0,1000000.0,5000.0,1269450,1,0,1000000,0,0,44.0,1027853.0,866,38.0,0,0
8359,8359,8359,8359,01/05/2001,1,0,0,0,1000000.0,25253.0,768728,1,0,1000000,0,0,33.0,1035556.0,866,29.0,0,0
8360,8360,8360,8360,01/05/2001,1,0,0,0,1000000.0,10000.0,998207,1,0,1000000,0,0,44.0,980077.0,165,40.0,0,0
8361,8361,8361,8361,01/05/2001,1,0,0,0,500000.0,25253.0,510701,1,0,500000,0,0,33.0,518641.0,867,47.0,1,0
8362,8362,8362,8362,01/05/2001,1,0,0,0,1000000.0,14625.0,998404,1,0,1000000,0,0,44.0,977761.0,867,30.0,1,0
8363,8363,8363,8363,01/05/2001,1,0,0,0,500000.0,14625.0,491249,1,0,500000,2,0,44.0,459539.0,867,25.0,1,1
8364,8364,8364,8364,01/05/2001,1,0,0,0,1000000.0,14625.0,1001037,1,0,1000000,0,0,44.0,980438.0,867,32.0,1,0
8365,8365,8365,8365,01/05/2001,0,0,0,0,1000000.0,25253.0,1022600,1,0,1000000,0,0,33.0,838500.0,168,44.0,1,0
8366,8366,8366,8366,01/05/2001,0,0,0,0,1000000.0,10000.0,1000285,1,0,1000000,0,0,55.0,983384.0,569,27.0,0,0
8367,8367,8367,8367,01/06/2001,1,0,0,0,1000000.0,25253.0,1026696,1,0,1000000,0,0,33.0,1037282.0,168,58.0,1,0
8368,8368,8368,8368,01/05/2001,0,0,0,0,1000000.0,4875.0,1009176,1,0,1000000,0,0,33.0,1020051.0,667,43.0,0,0
8369,8369,8369,8369,01/05/2001,0,0,0,0,1000000.0,15000.0,740240,1,0,1000000,0,0,33.0,977252.0,365,35.0,0,0
8370,8370,8370,8370,01/05/2001,1,0,0,0,1000000.0,14750.0,999772,1,0,1000000,0,0,55.0,983747.0,869,54.0,1,0
8371,8371,8371,8371,01/05/2001,1,0,0,0,1000000.0,14750.0,995731,1,0,1000000,0,0,55.0,964951.0,872,49.0,0,0
8372,8372,8372,8372,01/05/2001,1,0,0,0,1000000.0,25253.0,1022094,1,0,1000000,0,0,33.0,1037973.0,873,32.0,0,0
8373,8373,8373,8373,01/05/2001,1,0,0,0,1000000.0,25253.0,1021748,1,0,1000000,0,0,33.0,1037627.0,668,40.0,1,0
8374,8374,8374,8374,01/05/2001,0,0,0,0,1000000.0,7500.0,1010127,1,0,1000000,2,0,55.0,1013477.0,469,41.0,0,1
8375,8375,8375,8375,01/05/2001,1,0,0,0,1000000.0,7500.0,1010127,1,0,1000000,2,0,55.0,1013477.0,469,41.0,0,1
8376,8376,8376,8376,01/05/2001,1,0,0,0,1000000.0,15000.0,995351,1,0,1000000,0,0,55.0,983448.0,567,31.0,1,0
8377,8377,8377,8377,01/05/2001,1,0,0,0,1000000.0,14625.0,996104,1,0,1000000,0,0,55.0,984958.0,870,35.0,1,0
8378,8378,8378,8378,01/05/2001,0,0,0,0,1000000.0,10000.0,999976,1,0,1000000,0,0,55.0,983139.0,265,50.0,0,0
8379,8379,8379,8379,01/05/2001,1,0,0,0,1000000.0,15000.0,994782,1,0,1000000,0,0,55.0,962716.0,265,28.0,0,0
8380,8380,8380,8380,01/05/2001,1,0,0,0,1000000.0,14875.0,995243,1,0,1000000,0,0,55.0,963335.0,169,35.0,0,0
8381,8381,8381,8381,01/05/2001,0,0,0,0,1000000.0,15000.0,995126,1,0,1000000,0,0,55.0,978094.0,865,27.0,0,0
